NAME,CODE,AREA_CODE,DESCRIPTIO,FILE_NAME,MS_FB_PARE,MS_FB
Peckham Ward,E05011110,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011110
Rotherhithe Ward,E05011112,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011112
Rye Lane Ward,E05011113,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011113
South Bermondsey Ward,E05011116,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011116
St. George's Ward,E05011114,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011114
St. Giles Ward,E05011115,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011115
Surrey Docks Ward,E05011117,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011117
Barnes Ward,E05001153,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001153
Castle Ward,E05001154,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001154
Copt Hill Ward,E05001155,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001155
Doxford Ward,E05001156,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001156
Fulwell Ward,E05001157,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001157
Hendon Ward,E05001158,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001158
Hetton Ward,E05001159,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001159
Houghton Ward,E05001160,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001160
Millfield Ward,E05001161,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001161
Pallion Ward,E05001162,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001162
Redhill Ward,E05001163,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001163
Ryhope Ward,E05001164,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001164
Sandhill Ward,E05001169,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001169
Shiney Row Ward,E05001170,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001170
Silksworth Ward,E05001171,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001171
Southwick Ward,E05001172,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001172
St. Anne's Ward,E05001165,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001165
St. Chad's Ward,E05001166,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001166
St. Michael's Ward,E05001167,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001167
St. Peter's Ward,E05001168,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001168
Washington Central Ward,E05001173,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001173
Washington East Ward,E05001174,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001174
Washington North Ward,E05001175,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001175
Washington South Ward,E05001176,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001176
Washington West Ward,E05001177,MTW,Metropolitan District Ward,SUNDERLAND_DISTRICT_(B),country:gb/country:eng/mtd:e08000024,country:gb/country:eng/mtd:e08000024/mtw:e05001177
Beddington North Ward,E05000555,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000555
Beddington South Ward,E05000556,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000556
Belmont Ward,E05000557,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000557
Carshalton Central Ward,E05000558,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000558
Carshalton South and Clockhouse Ward,E05000559,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000559
Cheam Ward,E05000560,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000560
Nonsuch Ward,E05000561,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000561
St. Helier Ward,E05000562,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000562
Stonecot Ward,E05000563,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000563
Sutton Central Ward,E05000564,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000564
Sutton North Ward,E05000565,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000565
Sutton South Ward,E05000566,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000566
Sutton West Ward,E05000567,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000567
The Wrythe Ward,E05000568,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000568
Wallington North Ward,E05000569,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000569
Wallington South Ward,E05000570,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000570
Wandle Valley Ward,E05000571,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000571
Worcester Park Ward,E05000572,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000029,country:gb/country:eng/lbo:e09000029/lbw:e05000572
Brunswick and Adelaide Ward,E05002420,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002420
Central Hove Ward,E05002421,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002421
East Brighton Ward,E05002422,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002422
Goldsmid Ward,E05002423,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002423
Hangleton and Knoll Ward,E05002424,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002424
Hanover and Elm Grove Ward,E05002425,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002425
Hollingdean and Stanmer Ward,E05002426,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002426
Hove Park Ward,E05002436,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002436
Moulsecoomb and Bevendean Ward,E05002427,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002427
North Portslade Ward,E05002428,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002428
Patcham Ward,E05002429,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002429
Preston Park Ward,E05002430,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002430
Queen's Park Ward,E05002431,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002431
Regency Ward,E05002432,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002432
Rottingdean Coastal Ward,E05002433,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002433
South Portslade Ward,E05002435,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002435
St. Peter's and North Laine Ward,E05002434,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002434
Westbourne Ward,E05002437,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002437
Wish Ward,E05002438,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002438
Withdean Ward,E05002439,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002439
Woodingdean Ward,E05002440,UTW,Unitary Authority Ward,THE_CITY_OF_BRIGHTON_AND_HOVE_(B),country:gb/country:eng/uta:e06000043,country:gb/country:eng/uta:e06000043/utw:e05002440
Bethnal Green Ward,E05009317,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009317
Blackwall & Cubitt Town Ward,E05009318,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009318
Bow East Ward,E05009319,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009319
Bow West Ward,E05009320,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009320
Bromley North Ward,E05009321,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009321
Bromley South Ward,E05009322,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009322
Canary Wharf Ward,E05009323,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009323
Island Gardens Ward,E05009324,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009324
Lansbury Ward,E05009325,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009325
Limehouse Ward,E05009326,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009326
Mile End Ward,E05009327,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009327
Poplar Ward,E05009328,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009328
Shadwell Ward,E05009332,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009332
Spitalfields & Banglatown Ward,E05009333,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009333
St. Dunstan's Ward,E05009329,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009329
St. Katharine's & Wapping Ward,E05009330,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009330
St. Peter's Ward,E05009331,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009331
Stepney Green Ward,E05009334,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009334
Weavers Ward,E05009335,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009335
Whitechapel Ward,E05009336,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000030,country:gb/country:eng/lbo:e09000030/lbw:e05009336
"Ackworth, North Elmsall and Upton Ward",E05001444,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001444
Airedale and Ferry Fryston Ward,E05001445,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001445
Altofts and Whitwood Ward,E05001446,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001446
Castleford Central and Glasshoughton Ward,E05001447,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001447
"Crofton, Ryhill and Walton Ward",E05001448,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001448
Featherstone Ward,E05001449,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001449
Hemsworth Ward,E05001450,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001450
Horbury and South Ossett Ward,E05001451,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001451
Knottingley Ward,E05001452,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001452
Normanton Ward,E05001453,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001453
Ossett Ward,E05001454,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001454
Pontefract North Ward,E05001455,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001455
Pontefract South Ward,E05001456,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001456
South Elmsall and South Kirkby Ward,E05001457,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001457
Stanley and Outwood East Ward,E05001458,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001458
Wakefield East Ward,E05001459,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001459
Wakefield North Ward,E05001460,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001460
Wakefield Rural Ward,E05001461,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001461
Wakefield South Ward,E05001462,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001462
Wakefield West Ward,E05001463,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001463
Wrenthorpe and Outwood West Ward,E05001464,MTW,Metropolitan District Ward,WAKEFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000036,country:gb/country:eng/mtd:e08000036/mtw:e05001464
Cann Hall Ward,E05000590,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000590
Cathall Ward,E05000591,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000591
Chapel End Ward,E05000592,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000592
Chingford Green Ward,E05000593,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000593
Endlebury Ward,E05000594,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000594
Forest Ward,E05000595,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000595
Grove Green Ward,E05000596,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000031,country:gb/country:eng/lbo:e09000031/lbw:e05000596
